Rank,Name,Position,Team,Weekly Salary,year
317.0,Tosin Adarabioyo,Defender,MCFC,30000,2017
317.0,Christian Atsu,Forward,NUFC,30000,2017
317.0,Deandre Yedlin,Defender,NUFC,30000,2017
317.0,Geoff Cameron,Defender,SCFC,30000,2017
317.0,Lee Grant,Goalkeeper,SCFC,30000,2017
317.0,Glen Johnson,Defender,SCFC,30000,2017
317.0,Luciano Narsingh,Midfielder,SCAFC,30000,2017
317.0,Joshua Onomah,Midfielder,THFC,30000,2017
317.0,Jose Holebas,Defender,WAT,30000,2017
317.0,Will Hughes,Midfielder,WAT,30000,2017
317.0,Christian Kabasele,Defender,WAT,30000,2017
317.0,Isaac Success,Forward,WAT,30000,2017
317.0,Oliver Burke,Forward,WBAFC,30000,2017
317.0,James McClean,Midfielder,WBAFC,30000,2017
317.0,Hal Robson-Kanu,Forward,WBAFC,30000,2017
317.0,Sam Byram,Defender,WHUFC,30000,2017
317.0,Edimilson Fernandes,Midfielder,WHUFC,30000,2017
354.0,Lewis Grabban,Forward,BOU,29000,2017
355.0,Johann Berg Gudmundsson,Midfielder,BFC,28000,2017
355.0,Ben Mee,Defender,BFC,28000,2017
355.0,Stephen Ward,Defender,BFC,28000,2017
355.0,Luke Garbutt,Defender,EFC,28000,2017
355.0,Paul Dummett,Defender,NUFC,28000,2017
355.0,Kyle Bartley,Defender,SCAFC,28000,2017
361.0,Ivan Cavaleiro,Forward,WWFC,27885,2017
362.0,Ryan Fraser,Midfielder,BOU,27000,2017
363.0,Renato Sanches,Midfielder,SCAFC,26000,2017
363.0,Boaz Myhill,Goalkeeper,WBAFC,26000,2017
365.0,Marc Pugh,Midfielder,BOU,25000,2017
365.0,Brad Smith,Defender,BOU,25000,2017
365.0,Rob Holding,Defender,AFC,25000,2017
365.0,Ahmed Elmohamady,Midfielder,AVFC,25000,2017
365.0,Beram Kayal,Midfielder,BHA,25000,2017
365.0,Solly March,Midfielder,BHA,25000,2017
365.0,Steve Sidwell,Midfielder,BHA,25000,2017
365.0,Markus Suttner,Defender,BHA,25000,2017
365.0,Phil Bardsley,Defender,BFC,25000,2017
365.0,Ashley Barnes,Forward,BFC,25000,2017
365.0,Charlie Taylor,Defender,BFC,25000,2017
365.0,Nahki Wells,Forward,BFC,25000,2017
365.0,Isaiah Brown,Forward,CFC,25000,2017
365.0,Robert Kenedy,Midfielder,CFC,25000,2017
365.0,Damien Delaney,Defender,CP,25000,2017
365.0,Martin Kelly,Defender,CP,25000,2017
365.0,Chung-Yong Lee,Forward,CP,25000,2017
365.0,Julian Speroni,Goalkeeper,CP,25000,2017
365.0,Tom Davies,Midfielder,EFC,25000,2017
365.0,Mason Holgate,Defender,EFC,25000,2017
365.0,Nikola Vlasic,Midfielder,EFC,25000,2017
365.0,Elias Kachunga,Forward,HUD,25000,2017
365.0,Christopher Schindler,Defender,HUD,25000,2017
365.0,Loris Karius,Goalkeeper,LFC,25000,2017
365.0,Dominic Solanke,Forward,LFC,25000,2017
365.0,Karl Darlow,Goalkeeper,NUFC,25000,2017
365.0,Rob Elliot,Goalkeeper,NUFC,25000,2017
365.0,Jacob Murphy,Forward,NUFC,25000,2017
365.0,Ibrahim Afellay,Midfielder,SCFC,25000,2017
365.0,Alfie Mawson,Defender,SCAFC,25000,2017
365.0,Kristoffer Nordfeldt,Goalkeeper,SCAFC,25000,2017
365.0,Harry Winks,Midfielder,THFC,25000,2017
365.0,Miguel Britos,Defender,WAT,25000,2017
398.0,Bruno Ecuele Manga,Defender,CCFC,24000,2017
398.0,Adam Bogdan,Goalkeeper,LFC,24000,2017
400.0,Craig Cathcart,Defender,WAT,23077,2017
401.0,Scott Arfield,Midfielder,BFC,23000,2017
401.0,Tomas Kalas,Defender,CFC,23000,2017
401.0,Brendan Galloway,Defender,EFC,23000,2017
401.0,Jonathan Hogg,Midfielder,HUD,23000,2017
401.0,Ramadan Sobhi,Forward,SCFC,23000,2017
406.0,Jurgen Locadia,Forward,BHA,22500,2017
407.0,Dean Marney,Midfielder,BFC,22000,2017
407.0,James Tarkowski,Defender,BFC,22000,2017
407.0,Emerson,Defender,CFC,22000,2017
407.0,Isaac Hayden,Midfielder,NUFC,22000,2017
407.0,Romain Saiss,Midfielder,WWFC,22000,2017
412.0,Juan Foyth,Defender,THFC,21500,2017
413.0,Lys Mousset,Forward,BOU,20000,2017
413.0,Chuba Akpom,Forward,AFC,20000,2017
413.0,Emiliano Martinez,Goalkeeper,AFC,20000,2017
413.0,Sam Baldock,Forward,BHA,20000,2017
413.0,Gaetan Bong,Defender,BHA,20000,2017
413.0,Connor Goldson,Defender,BHA,20000,2017
413.0,Tomer Hemed,Forward,BHA,20000,2017
413.0,Uwe Hunemeier,Defender,BHA,20000,2017
413.0,Niki Maenpaa,Goalkeeper,BHA,20000,2017
413.0,Liam Rosenior,Defender,BHA,20000,2017
413.0,Jiri Skalak,Forward,BHA,20000,2017
413.0,Matthew Lowton,Defender,BFC,20000,2017
413.0,Ola Aina,Defender,CFC,20000,2017
413.0,Lewis Baker,Midfielder,CFC,20000,2017
413.0,Kasey Palmer,Midfielder,CFC,20000,2017
413.0,Dominic Calvert-Lewin,Forward,EFC,20000,2017
413.0,Joel Robles,Goalkeeper,EFC,20000,2017
413.0,Cyrus Christie,Defender,FFC,20000,2017
413.0,Chris Lowe,Defender,HUD,20000,2017
413.0,Scott Malone,Defender,HUD,20000,2017
413.0,Sean Scannell,Forward,HUD,20000,2017
413.0,Tommy Smith,Defender,HUD,20000,2017
413.0,Oleksandr Zinchenko,Midfielder,MCFC,20000,2017
413.0,Marcus Rashford,Forward,MUFC,20000,2017
413.0,Massadio Haidara,Defender,NUFC,20000,2017
413.0,Erwin Mulder,Goalkeeper,SCAFC,20000,2017
413.0,Paulo Gazzaniga,Goalkeeper,THFC,20000,2017
413.0,Kyle Walker-Peters,Defender,THFC,20000,2017
413.0,Abdoulaye Doucoure,Midfielder,WAT,20000,2017
413.0,Kiko Femenia,Defender,WAT,20000,2017
413.0,Jerome Sinclair,Forward,WAT,20000,2017
413.0,Marvin Zeegelaar,Defender,WAT,20000,2017
413.0,Reece Oxford,Defender,WHUFC,20000,2017
413.0,Ryan Bennett,Defender,WWFC,20000,2017
447.0,Lee Tomlin,Forward,CCFC,19000,2017
447.0,Orestis Karnezis,Goalkeeper,WAT,19000,2017
449.0,Danny Ward,Forward,CCFC,18462,2017
450.0,Abdelhamid Sabiri,Midfielder,HUD,18000,2017
450.0,Rajiv van La Parra,Midfielder,HUD,18000,2017
450.0,Danny Ward,Goalkeeper,LFC,18000,2017
453.0,Scott Hogan,Forward,AVFC,17500,2017
454.0,Sam Vokes,Forward,BFC,17000,2017
454.0,Michael Hector,Defender,CFC,17000,2017
454.0,Andre Carrillo,Midfielder,WAT,17000,2017
457.0,Kenneth Zohore,Forward,CCFC,16500,2017
458.0,Rhoys Wiggins,Defender,BOU,16000,2017
458.0,Ales Mateju,Defender,BHA,16000,2017
458.0,Kevin Long,Defender,BFC,16000,2017
458.0,Collin Quaner,Forward,HUD,16000,2017
458.0,Tommie Hoban,Defender,WAT,16000,2017
463.0,Emerson Hyndman,Midfielder,BOU,15000,2017
463.0,Junior Stanislas,Midfielder,BOU,15000,2017
463.0,Jonny Williams,Midfielder,CP,15000,2017
463.0,Jonjoe Kenny,Defender,EFC,15000,2017
463.0,Matthew Pennington,Defender,EFC,15000,2017
463.0,Shani Tarashaj,Forward,EFC,15000,2017
463.0,Philip Billing,Midfielder,HUD,15000,2017
463.0,Jo Gorenc-Stankovic,Defender,HUD,15000,2017
463.0,Robert Green,Goalkeeper,HUD,15000,2017
463.0,Michael Hefele,Defender,HUD,15000,2017
463.0,Ezgjan Alioski,Midfielder,LUFC,15000,2017
463.0,Marko Grujic,Midfielder,LFC,15000,2017
463.0,Jack Harrison,Forward,MCFC,15000,2017
463.0,Timothy Fosu-Mensah,Defender,MUFC,15000,2017
463.0,Joel Castro Pereira,Goalkeeper,MUFC,15000,2017
463.0,Richard Stearman,Defender,SUFC,15000,2017
463.0,Mike van der Hoorn,Defender,SCAFC,15000,2017
463.0,Conor Coady,Defender,WWFC,15000,2017
481.0,Sol Bamba,Defender,CCFC,14000,2017
481.0,Anthony Pilkington,Midfielder,CCFC,14000,2017
483.0,Tyrone Mings,Defender,BOU,13750,2017
484.0,Neeskens Kebano,Midfielder,FFC,13462,2017
485.0,Florent Hadergjonaj,Defender,HUD,13000,2017
485.0,Eunan O'Kane,Midfielder,LUFC,13000,2017
487.0,Jazz Richards,Defender,CCFC,12981,2017
488.0,Konstantinos Mavropanos,Defender,AFC,12500,2017
488.0,Ibrahima Cisse,Midfielder,FFC,12500,2017
488.0,Aboubakar Kamara,Forward,FFC,12500,2017
491.0,Oliver Norwood,Midfielder,BHA,12000,2017
491.0,Trent Alexander-Arnold,Defender,LFC,12000,2017
491.0,Ben Woodburn,Forward,LFC,12000,2017
491.0,Phil Foden,Midfielder,MCFC,12000,2017
491.0,Curtis Good,Defender,NUFC,12000,2017
496.0,Stuart O'Keefe,Midfielder,CCFC,11000,2017
496.0,Kenneth Zohore,Forward,CCFC,11000,2017
498.0,Charly Musonda,Midfielder,CFC,10577,2017
499.0,Matt Macey,Goalkeeper,AFC,10000,2017
499.0,Wallace Oliveira,Defender,CFC,10000,2017
499.0,Alexander Sorloth,Forward,CP,10000,2017
499.0,Stefan Johansen,Midfielder,FFC,10000,2017
499.0,Joel Coleman,Goalkeeper,HUD,10000,2017
499.0,Dean Whitehead,Midfielder,HUD,10000,2017
499.0,Sheyi Ojo,Forward,LFC,10000,2017
499.0,Cameron Borthwick-Jackson,Defender,MUFC,10000,2017
499.0,Scott McTominay,Midfielder,MUFC,10000,2017
499.0,Kenny McLean,Midfielder,NCFC,10000,2017
499.0,Jakob Haugaard,Goalkeeper,SCFC,10000,2017
499.0,Sam Field,Midfielder,WBAFC,10000,2017
499.0,Matt Doherty,Defender,WWFC,10000,2017
512.0,Loic Damour,Midfielder,CCFC,9519,2017
513.0,Matej Delac,Goalkeeper,CFC,9000,2017
513.0,Gaetano Berardi,Defender,LUFC,9000,2017
513.0,Leon Clarke,Forward,SUFC,9000,2017
513.0,Molla Wague,Defender,WAT,9000,2017
517.0,Denis Odoi,Defender,FFC,8900,2017
518.0,Ouasim Bouy,Midfielder,LUFC,8800,2017
519.0,Christian Walton,Goalkeeper,BHA,8000,2017
519.0,Anders Lindegaard,Goalkeeper,BFC,8000,2017
519.0,Jamal Blackman,Goalkeeper,CFC,8000,2017
519.0,Tyias Browning,Defender,EFC,8000,2017
519.0,Floyd Ayite,Forward,FFC,8000,2017
519.0,Ryan Sessegnon,Midfielder,FFC,8000,2017
519.0,Brahim Diaz,Midfielder,MCFC,8000,2017
519.0,Mark Duffy,Midfielder,SUFC,8000,2017
519.0,John Fleck,Midfielder,SUFC,8000,2017
519.0,Josh Cullen,Midfielder,WHUFC,8000,2017
519.0,Domingos Quina,Midfielder,WHUFC,8000,2017
530.0,Kamil Grabara,Goalkeeper,LFC,7692,2017
531.0,Aaron Wan-Bissaka,Defender,CP,7500,2017
532.0,Jay-Roy Grot,Forward,LUFC,7150,2017
532.0,Conor Shaughnessy,Midfielder,LUFC,7150,2017
534.0,Lee Camp,Goalkeeper,CCFC,7000,2017
534.0,Adrian Mariappa,Defender,WAT,7000,2017
536.0,Omar Bogle,Forward,CCFC,6000,2017
536.0,Gary Madine,Forward,CCFC,6000,2017
536.0,Matheus Pereira,Forward,WBAFC,6000,2017
539.0,Keinan Davis,Forward,AVFC,5000,2017
539.0,Adam Legzdins,Goalkeeper,BFC,5000,2017
539.0,Jake Clarke-Salter,Defender,CFC,5000,2017
539.0,Axel Tuanzebe,Defender,MUFC,5000,2017
539.0,Adam Armstrong,Forward,NUFC,5000,2017
539.0,Ivan Toney,Forward,NUFC,5000,2017
539.0,Stephen Ireland,Midfielder,SCFC,5000,2017
539.0,Julien Ngoy,Forward,SCFC,5000,2017
539.0,Thibaud Verlinden,Midfielder,SCFC,5000,2017
539.0,Sead Haksabanovic,Midfielder,WHUFC,5000,2017
549.0,Kieron Freeman,Defender,SUFC,4500,2017
550.0,Ainsley Maitland-Niles,Midfielder,AFC,4000,2017
550.0,Aiden O'Neill,Midfielder,BFC,4000,2017
550.0,Harry Wilson,Midfielder,LFC,4000,2017
550.0,Angus Gunn,Goalkeeper,MCFC,4000,2017
550.0,Dennis Srbeny,Forward,NCFC,4000,2017
550.0,George Baldock,Defender,SUFC,4000,2017
550.0,John Lundstrom,Midfielder,SUFC,4000,2017
557.0,Tyler Roberts,Midfielder,LUFC,3500,2017
558.0,Pelly Ruddock Mpanzu,Midfielder,LTFC,3077,2017
559.0,Jack Simpson,Defender,BOU,3000,2017
559.0,Rhys Healey,Forward,CCFC,3000,2017
559.0,Ethan Ampadu,Midfielder,CFC,3000,2017
559.0,Kyle Scott,Midfielder,CFC,3000,2017
559.0,Conor Grant,Midfielder,EFC,3000,2017
559.0,Cameron Brannagan,Midfielder,LFC,3000,2017
559.0,Harry Souttar,Defender,SCFC,3000,2017
559.0,Daniel Bachmann,Goalkeeper,WAT,3000,2017
559.0,Pontus Dahlberg,Goalkeeper,WAT,3000,2017
559.0,Jorge Segura,Defender,WAT,3000,2017
559.0,Jonathan Leko,Midfielder,WBAFC,3000,2017
559.0,Reece Burke,Defender,WHUFC,3000,2017
559.0,Declan Rice,Midfielder,WHUFC,3000,2017
559.0,Ethan Ebanks-Landell,Defender,WWFC,3000,2017
573.0,Jeff Reine-Adelaide,Midfielder,AFC,2000,2017
573.0,Beni Baningime,Midfielder,EFC,2000,2017
573.0,Ovie Ejaria,Midfielder,LFC,2000,2017
573.0,Jamie Sterry,Defender,NUFC,2000,2017
573.0,Alex Palmer,Goalkeeper,WBAFC,2000,2017
573.0,Kane Wilson,Defender,WBAFC,2000,2017
579.0,Morgan Gibbs-White,Midfielder,WWFC,1500,2017
580.0,Cohen Bramall,Defender,AFC,1000,2017
580.0,Henrik Bjordal,Forward,BHA,1000,2017
582.0,Tyler Hornby-Forbes,Defender,BHA,800,2017
583.0,Matt Butcher,Midfielder,BOU,600,2017
584.0,Regan Booty,Midfielder,HUD,500,2017
584.0,Ryan Schofield,Goalkeeper,HUD,500,2017
586.0,Vito Mannone,Goalkeeper,RFC,161,2017
587.0,Reiss Nelson,Midfielder,AFC,120,2017
588.0,Joe Willock,Midfielder,AFC,100,2017
1.0,Mesut Ozil,Midfielder,AFC,350000,2018
1.0,Kevin De Bruyne,Midfielder,MCFC,350000,2018
1.0,Alexis Sanchez,Forward,MUFC,350000,2018
4.0,N'Golo Kante,Midfielder,CFC,290000,2018
4.0,Paul Pogba,Midfielder,MUFC,290000,2018
6.0,Sergio Aguero,Forward,MCFC,250000,2018
7.0,Eden Hazard,Midfielder,CFC,225000,2018
8.0,David Silva,Midfielder,MCFC,220000,2018
9.0,Pierre-Emerick Aubameyang,Forward,AFC,200000,2018
9.0,Mohamed Salah,Forward,LFC,200000,2018
9.0,David de Gea,Goalkeeper,MUFC,200000,2018
9.0,Harry Kane,Forward,THFC,200000,2018
13.0,Alexandre Lacazette,Forward,AFC,182063,2018
14.0,Henrikh Mkhitaryan,Midfielder,AFC,180000,2018
14.0,Roberto Firmino,Forward,LFC,180000,2018
14.0,Virgil van Dijk,Defender,LFC,180000,2018
14.0,Raheem Sterling,Forward,MCFC,180000,2018
14.0,Romelu Lukaku,Forward,MUFC,180000,2018
19.0,Juan Mata,Midfielder,MUFC,160000,2018
20.0,Cesc Fabregas,Midfielder,CFC,156000,2018
21.0,Kepa,Goalkeeper,CFC,150000,2018
21.0,Cesar Azpilicueta,Defender,CFC,150000,2018
21.0,Fernandinho Luis Roza,Midfielder,MCFC,150000,2018
21.0,Luke Shaw,Defender,MUFC,150000,2018
25.0,Jamie Vardy,Forward,LC,140000,2018
25.0,Jordan Henderson,Midfielder,LFC,140000,2018
25.0,James Milner,Midfielder,LFC,140000,2018
25.0,Son Heung-Min,Forward,THFC,140000,2018
25.0,Javier Chicharito Hernandez,Forward,WHUFC,140000,2018
30.0,Willian da Silva,Midfielder,CFC,138462,2018
31.0,Wilfried Zaha,Forward,CP,130000,2018
31.0,Kasper Schmeichel,Goalkeeper,LC,130000,2018
31.0,Daniel Sturridge,Forward,LFC,130000,2018
34.0,Danny Welbeck,Forward,AFC,125000,2018
34.0,Max Meyer,Midfielder,CP,125000,2018
36.0,Aaron Ramsey,Midfielder,AFC,120000,2018
36.0,Danny Drinkwater,Midfielder,CFC,120000,2018
36.0,Olivier Giroud,Forward,CFC,120000,2018
36.0,David Luiz,Defender,CFC,120000,2018
36.0,Christian Benteke,Forward,CP,120000,2018
36.0,Bernard Anicio Caldeira Duarte,Midfielder,EFC,120000,2018
36.0,Yerry Mina,Defender,EFC,120000,2018
36.0,Naby Keita,Midfielder,LFC,120000,2018
36.0,Alex Oxlade Chamberlain,Midfielder,LFC,120000,2018
36.0,Ilkay Gundogan,Midfielder,MCFC,120000,2018
36.0,Vincent Kompany,Defender,MCFC,120000,2018
36.0,Riyad Mahrez,Forward,MCFC,120000,2018
36.0,Nicolas Otamendi,Defender,MCFC,120000,2018
36.0,Bernardo Silva,Forward,MCFC,120000,2018
36.0,Fred,Midfielder,MUFC,120000,2018
36.0,Victor Lindelof,Defender,MUFC,120000,2018
36.0,Nemanja Matic,Midfielder,MUFC,120000,2018
36.0,Ashley Young,Midfielder,MUFC,120000,2018
54.0,Ander Herrera,Midfielder,MUFC,115000,2018
54.0,Andriy Yarmolenko,Forward,WHUFC,115000,2018
56.0,Andre Gomes,Midfielder,EFC,111538,2018
57.0,Hector Bellerin,Defender,AFC,110000,2018
57.0,Petr Cech,Goalkeeper,AFC,110000,2018
57.0,Jorginho,Midfielder,CFC,110000,2018
57.0,Adam Lallana,Midfielder,LFC,110000,2018
57.0,Anthony Martial,Forward,MUFC,110000,2018
62.0,Andre Schurrle,Forward,FFC,104000,2018
63.0,Sead Kolasinac,Defender,AFC,100000,2018
63.0,Bernd Leno,Goalkeeper,AFC,100000,2018
63.0,Granit Xhaka,Midfielder,AFC,100000,2018
63.0,Marcos Alonso,Defender,CFC,100000,2018
63.0,Gary Cahill,Defender,CFC,100000,2018
63.0,Antonio Rudiger,Defender,CFC,100000,2018
63.0,Mamadou Sakho,Defender,CP,100000,2018
63.0,Jordan Pickford,Goalkeeper,EFC,100000,2018
63.0,Morgan Schneiderlin,Midfielder,EFC,100000,2018
63.0,Gylfi Sigurdsson,Midfielder,EFC,100000,2018
63.0,Theo Walcott,Forward,EFC,100000,2018
63.0,Dejan Lovren,Defender,LFC,100000,2018
63.0,Sadio Mane,Forward,LFC,100000,2018
63.0,Joel Matip,Defender,LFC,100000,2018
63.0,Fabinho,Midfielder,LFC,100000,2018
63.0,Eliaquim Mangala,Defender,MCFC,100000,2018
63.0,John Stones,Defender,MCFC,100000,2018
63.0,Kyle Walker,Defender,MCFC,100000,2018
63.0,Marouane Fellaini,Midfielder,MUFC,100000,2018
63.0,Dele Alli,Midfielder,THFC,100000,2018
63.0,Hugo Lloris,Goalkeeper,THFC,100000,2018
63.0,Jan Vertonghen,Defender,THFC,100000,2018
63.0,Marko Arnautovic,Midfielder,WHUFC,100000,2018
63.0,Jack Wilshere,Midfielder,WHUFC,100000,2018
63.0,Joao Moutinho,Midfielder,WWFC,100000,2018
63.0,Rui Patricio,Goalkeeper,WWFC,100000,2018
89.0,Ross Barkley,Midfielder,CFC,96154,2018
90.0,Sokratis Papastathopoulos,Defender,AFC,92000,2018
91.0,Laurent Koscielny,Defender,AFC,90000,2018
91.0,Shkodran Mustafi,Defender,AFC,90000,2018
91.0,Richarlison,Forward,EFC,90000,2018
91.0,Lucas Digne,Defender,EFC,90000,2018
91.0,Harry Maguire,Defender,LC,90000,2018
91.0,Alisson Becker,Goalkeeper,LFC,90000,2018
91.0,Georginio Wijnaldum,Midfielder,LFC,90000,2018
91.0,Fabian Delph,Midfielder,MCFC,90000,2018
91.0,Gabriel Jesus,Forward,MCFC,90000,2018
91.0,Benjamin Mendy,Defender,MCFC,90000,2018
91.0,Leroy Sane,Forward,MCFC,90000,2018
91.0,Wilfried Bony,Forward,SCAFC,90000,2018
91.0,Andy Carroll,Forward,WHUFC,90000,2018
104.0,Antonio Valencia,Defender,MUFC,85000,2018
104.0,Felipe Anderson,Midfielder,WHUFC,85000,2018
106.0,Andreas Christensen,Defender,CFC,80000,2018
106.0,Jonny Evans,Defender,LC,80000,2018
106.0,Adrien Silva,Midfielder,LC,80000,2018
106.0,Xherdan Shaqiri,Midfielder,LFC,80000,2018
106.0,Claudio Bravo,Goalkeeper,MCFC,80000,2018
106.0,Danilo Luiz da Silva,Defender,MCFC,80000,2018
106.0,Eric Bailly,Defender,MUFC,80000,2018
106.0,Marcos Rojo,Defender,MUFC,80000,2018
106.0,Chris Smalling,Defender,MUFC,80000,2018
106.0,Manolo Gabbiadini,Forward,SFC,80000,2018
106.0,Saido Berahino,Forward,SCFC,80000,2018
106.0,Erik Lamela,Midfielder,THFC,80000,2018
106.0,Lucas Moura,Midfielder,THFC,80000,2018
106.0,Moussa Sissoko,Midfielder,THFC,80000,2018
106.0,Lucas Perez,Forward,WHUFC,80000,2018
121.0,Stephan Lichtsteiner,Defender,AFC,75000,2018
121.0,Lucas Torreira,Midfielder,AFC,75000,2018
121.0,Mateo Kovacic,Midfielder,CFC,75000,2018
121.0,Victor Moses,Defender,CFC,75000,2018
121.0,Christian Pulisic,Forward,CFC,75000,2018
121.0,Wilfred Ndidi,Midfielder,LC,75000,2018
121.0,Danny Ings,Forward,LFC,75000,2018
121.0,Lazar Markovic,Forward,LFC,75000,2018
121.0,Phil Jones,Defender,MUFC,75000,2018
121.0,Jesse Lingard,Forward,MUFC,75000,2018
121.0,Christian Eriksen,Midfielder,THFC,75000,2018
121.0,Fernando Llorente,Forward,THFC,75000,2018
121.0,Pablo Zabaleta,Defender,WHUFC,75000,2018
134.0,Asmir Begovic,Goalkeeper,BOU,70000,2018
134.0,Nacho Monreal,Defender,AFC,70000,2018
134.0,Davide Zappacosta,Defender,CFC,70000,2018
134.0,Leighton Baines,Defender,EFC,70000,2018
134.0,Idrissa Gueye,Midfielder,EFC,70000,2018
134.0,Ashley Williams,Defender,EFC,70000,2018
134.0,Ricardo Pereira,Defender,LC,70000,2018
134.0,Nathaniel Clyne,Defender,LFC,70000,2018
134.0,Sergio Romero,Goalkeeper,MUFC,70000,2018
134.0,Jonjo Shelvey,Midfielder,NUFC,70000,2018
134.0,Charlie Austin,Forward,SFC,70000,2018
134.0,Ryan Bertrand,Defender,SFC,70000,2018
134.0,Fraser Forster,Goalkeeper,SFC,70000,2018
134.0,Kevin Wimmer,Defender,SCFC,70000,2018
134.0,Serge Aurier,Defender,THFC,70000,2018
134.0,Abdoulaye Doucoure,Midfielder,WAT,70000,2018
134.0,Andre Gray,Forward,WAT,70000,2018
134.0,Michail Antonio,Midfielder,WHUFC,70000,2018
134.0,Manuel Lanzini,Midfielder,WHUFC,70000,2018
134.0,Angelo Ogbonna,Defender,WHUFC,70000,2018
134.0,Winston Reid,Defender,WHUFC,70000,2018
155.0,Andre-Frank Zambo Anguissa,Midfielder,FFC,67000,2018
155.0,Issa Diop,Defender,WHUFC,67000,2018
157.0,Cheikhou Kouyate,Midfielder,CP,65000,2018
157.0,Jean Michael Seri,Midfielder,FFC,65000,2018
157.0,Ben Chilwell,Defender,LC,65000,2018
157.0,Alberto Moreno,Defender,LFC,65000,2018
157.0,Aymeric Laporte,Defender,MCFC,65000,2018
157.0,Ederson,Goalkeeper,MCFC,65000,2018
157.0,Mario Lemina,Midfielder,SFC,65000,2018
157.0,Oriol Romeu,Midfielder,SFC,65000,2018
157.0,Cedric Soares,Defender,SFC,65000,2018
157.0,Eric Maxim Choupo-Moting,Midfielder,SCFC,65000,2018
157.0,Davinson Sanchez,Defender,THFC,65000,2018
157.0,Kieran Trippier,Defender,THFC,65000,2018
157.0,Victor Wanyama,Midfielder,THFC,65000,2018
157.0,Troy Deeney,Forward,WAT,65000,2018
157.0,Lukasz Fabianski,Goalkeeper,WHUFC,65000,2018
172.0,Scott Dann,Defender,CP,60000,2018
172.0,Vicente Guaita,Goalkeeper,CP,60000,2018
172.0,Connor Wickham,Forward,CP,60000,2018
172.0,Michael Keane,Defender,EFC,60000,2018
172.0,Cenk Tosun,Forward,EFC,60000,2018
172.0,Aleksandar Mitrovic,Forward,FFC,60000,2018
172.0,Kelechi Iheanacho,Forward,LC,60000,2018
172.0,Wes Morgan,Defender,LC,60000,2018
172.0,Simon Mignolet,Goalkeeper,LFC,60000,2018
172.0,Steven Davis,Midfielder,SFC,60000,2018
172.0,Mohamed Elyounoussi,Forward,SFC,60000,2018
172.0,Wesley Hoedt,Defender,SFC,60000,2018
172.0,Shane Long,Forward,SFC,60000,2018
172.0,Nathan Redmond,Forward,SFC,60000,2018
172.0,Jannik Vestergaard,Defender,SFC,60000,2018
172.0,Bruno Martins Indi,Defender,SCFC,60000,2018
172.0,Ben Davies,Defender,THFC,60000,2018
172.0,Eric Dier,Midfielder,THFC,60000,2018
172.0,Danny Rose,Defender,THFC,60000,2018
172.0,Gerard Deulofeu,Forward,WAT,60000,2018
172.0,Nacer Chadli,Midfielder,WBAFC,60000,2018
172.0,Jay Rodriguez,Forward,WBAFC,60000,2018
194.0,Pedro Rodriguez Ledesma,Midfielder,CFC,57692,2018
195.0,Jeffrey Schlupp,Defender,CP,56000,2018
196.0,Ben Mee,Defender,BFC,55000,2018
196.0,James McArthur,Midfielder,CP,55000,2018
196.0,Luka Milivojevic,Midfielder,CP,55000,2018
196.0,Jairo Riedewald,Defender,CP,55000,2018
196.0,Andros Townsend,Forward,CP,55000,2018
196.0,Patrick Van Aanholt,Defender,CP,55000,2018
196.0,Seamus Coleman,Defender,EFC,55000,2018
196.0,Oumar Niasse,Forward,EFC,55000,2018
196.0,Luciano Vietto,Forward,FFC,55000,2018
196.0,Demarai Gray,Forward,LC,55000,2018
196.0,Vicente Iborra,Midfielder,LC,55000,2018
196.0,James Maddison,Midfielder,LC,55000,2018
196.0,Darren Fletcher,Midfielder,SCFC,55000,2018
196.0,Ryan Shawcross,Defender,SCFC,55000,2018
196.0,Pedro Obiang,Midfielder,WHUFC,55000,2018
211.0,Yoshinori Muto,Forward,NUFC,54000,2018
212.0,Mohamed Elneny,Midfielder,AFC,52500,2018
213.0,Ainsley Maitland-Niles,Midfielder,AFC,52000,2018
214.0,Jefferson Lerma,Midfielder,BOU,50000,2018
214.0,Calum Chambers,Defender,AFC,50000,2018
214.0,Alex Iwobi,Forward,AFC,50000,2018
214.0,Pascal Gross,Midfielder,BHA,50000,2018
214.0,Alireza Jahanbakhsh,Forward,BHA,50000,2018
214.0,Martin Montoya,Defender,BHA,50000,2018
214.0,James Tarkowski,Defender,BFC,50000,2018
214.0,Chris Wood,Forward,BFC,50000,2018
214.0,James Tomkins,Defender,CP,50000,2018
214.0,Phil Jagielka,Defender,EFC,50000,2018
214.0,James McCarthy,Midfielder,EFC,50000,2018
214.0,Aaron Mooy,Midfielder,HUD,50000,2018
214.0,Christian Fuchs,Defender,LC,50000,2018
214.0,Nampalys Mendy,Midfielder,LC,50000,2018
214.0,Trent Alexander-Arnold,Defender,LFC,50000,2018
214.0,Andy Robertson,Defender,LFC,50000,2018
214.0,Stuart Armstrong,Midfielder,SFC,50000,2018
214.0,Pierre-Emile Hoejbjerg,Midfielder,SFC,50000,2018
214.0,Alex McCarthy,Goalkeeper,SFC,50000,2018
214.0,Maya Yoshida,Defender,SFC,50000,2018
214.0,Joe Allen,Midfielder,SCFC,50000,2018
214.0,Giannelli Imbula,Midfielder,SCFC,50000,2018
214.0,Harry Winks,Midfielder,THFC,50000,2018
